"StichtagDatJahr","DatenstandCd","StatZoneSort","StatZoneCd","StatZoneLang","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","EigentuemerSSZPubl1Sort","EigentuemerSSZPubl1Cd","EigentuemerSSZPubl1Lang","AnzNeubauWhg_noDM","AnzAbbruchWhg_noDM"
2019,"D",219,"11103","Zehntenhausplatz",111,"111","Affoltern",11,"11","Kreis 11",4,"4","Natürliche Personen",,44
2019,"D",220,"11104","Lerchenberg",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",0,
2019,"D",220,"11104","Lerchenberg",111,"111","Affoltern",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",15,
2019,"D",225,"11501","Neu-Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",15,
2019,"D",225,"11501","Neu-Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",,9
2019,"D",227,"11503","Albin Zollinger-Platz",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",22,14
2019,"D",227,"11503","Albin Zollinger-Platz",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",9,
2019,"D",228,"11504","Marktplatz Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",22,
2019,"D",228,"11504","Marktplatz Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",,6
2019,"D",228,"11504","Marktplatz Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",0,
2019,"D",229,"11505","Tramdepot",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",,3
2019,"D",231,"11507","Magdalenenstrasse",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,1
2019,"D",232,"11508","Berninaplatz",115,"115","Oerlikon",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",25,
2019,"D",233,"11509","Gorwiden",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",7,1
2019,"D",236,"11901","Köschenrüti",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",,2
2019,"D",238,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11",1,"1","Öffentliche Hand",,
2019,"D",239,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",83,
2019,"D",239,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",19,
2019,"D",239,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",23,
2019,"D",242,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11",1,"1","Öffentliche Hand",,
2019,"D",242,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,8
2019,"D",243,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",22,
2019,"D",244,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,2
2019,"D",247,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12",2,"2","Wohnbaugenossenschaften",229,
2019,"D",251,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",5,"5","Im Stockwerkeigentum",17,
2019,"D",252,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",1,"1","Öffentliche Hand",,
2019,"D",253,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",4,"4","Natürliche Personen",16,
2019,"D",254,"12204","Schürgistrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",3,"3","Übrige private Gesellschaften",,7
2019,"D",255,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",5,"5","Im Stockwerkeigentum",,
2019,"D",257,"12301","Kronwiesenstrasse",123,"123","Hirzenbach",12,"12","Kreis 12",2,"2","Wohnbaugenossenschaften",124,
2019,"D",258,"12302","Hirzenbachstrasse",123,"123","Hirzenbach",12,"12","Kreis 12",1,"1","Öffentliche Hand",0,
2020,"D",11,"01301","Schipfe",13,"013","Lindenhof",1,"1","Kreis 1",3,"3","Übrige private Gesellschaften",,
2020,"D",21,"02101","Bahnhof Wollishofen",21,"021","Wollishofen",2,"2","Kreis 2",1,"1","Öffentliche Hand",,
2020,"D",22,"02102","Bellariastrasse",21,"021","Wollishofen",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",45,
2020,"D",23,"02103","Muggenbühl",21,"021","Wollishofen",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",,18
2020,"D",25,"02105","Manegg",21,"021","Wollishofen",2,"2","Kreis 2",1,"1","Öffentliche Hand",,
2020,"D",25,"02105","Manegg",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",119,
2020,"D",25,"02105","Manegg",21,"021","Wollishofen",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",55,
2020,"D",27,"02107","Auf der Egg",21,"021","Wollishofen",2,"2","Kreis 2",1,"1","Öffentliche Hand",0,
2020,"D",30,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",7,1
2020,"D",34,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2",1,"1","Öffentliche Hand",0,
2020,"D",35,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",,72
2020,"D",36,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2",4,"4","Natürliche Personen",,2
2020,"D",39,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",2,
2020,"D",40,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",,
2020,"D",42,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",,
2020,"D",51,"03105","Binz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",,
2020,"D",52,"03106","Saalsporthalle",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",,
2020,"D",54,"03301","Heuried",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",0,
2020,"D",54,"03301","Heuried",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",,12
2020,"D",54,"03301","Heuried",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",,12
2020,"D",55,"03302","Gehrenholz",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",30,
2020,"D",57,"03304","Strassenverkehrsamt",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",0,
2020,"D",62,"03402","Friedhof Sihlfeld",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",61,
2020,"D",71,"04101","Kalkbreite",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",8,4
2020,"D",72,"04102","Werdplatz",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",0,
2020,"D",80,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",0,
2020,"D",82,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",0,
2020,"D",83,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4",1,"1","Öffentliche Hand",0,
2020,"D",90,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",,36
2020,"D",94,"05106","Konradstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",27,
2020,"D",96,"05201","Hardturm",52,"052","Escher Wyss",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",0,
2020,"D",97,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5",1,"1","Öffentliche Hand",0,
2020,"D",97,"05202","Technopark",52,"052","Escher Wyss",5,"5","Kreis 5",3,"3","Übrige private Gesellschaften",0,
2020,"D",102,"06101","Nordheim",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",252,
2020,"D",103,"06102","Kiefernweg",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","Wohnbaugenossenschaften",,90
2020,"D",105,"06104","Radio-Studio",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",17,
2020,"D",106,"06105","Steinkluppe",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",9,9
2020,"D",108,"06107","Guggach",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",,6
2020,"D",114,"06113","Beckenhof",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",29,3
2020,"D",116,"06301","Strickhof",63,"063","Oberstrass",6,"6","Kreis 6",1,"1","Öffentliche Hand",0,
2020,"D",117,"06302","Letzistrasse",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",,
2020,"D",118,"06303","Riedtli",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",,7
2020,"D",119,"06304","Culmannstrasse",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",,12
2020,"D",119,"06304","Culmannstrasse",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",,2
2020,"D",121,"06306","Rigiviertel",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",,1
2020,"D",122,"06307","Rigiblick",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",0,
2020,"D",125,"07101","Susenberg",71,"071","Fluntern",7,"7","Kreis 7",4,"4","Natürliche Personen",0,1
2020,"D",127,"07103","Toblerstrasse",71,"071","Fluntern",7,"7","Kreis 7",4,"4","Natürliche Personen",,1
2020,"D",128,"07104","Hochstrasse",71,"071","Fluntern",7,"7","Kreis 7",1,"1","Öffentliche Hand",0,
2020,"D",128,"07104","Hochstrasse",71,"071","Fluntern",7,"7","Kreis 7",4,"4","Natürliche Personen",0,6
2020,"D",129,"07105","Platte",71,"071","Fluntern",7,"7","Kreis 7",1,"1","Öffentliche Hand",0,
2020,"D",132,"07201","Dolder",72,"072","Hottingen",7,"7","Kreis 7",4,"4","Natürliche Personen",,2
2020,"D",133,"07202","Sonnenberg",72,"072","Hottingen",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",0,
2020,"D",134,"07203","Doldertal",72,"072","Hottingen",7,"7","Kreis 7",4,"4","Natürliche Personen",,1
2020,"D",135,"07204","Kantonsschule",72,"072","Hottingen",7,"7","Kreis 7",5,"5","Im Stockwerkeigentum",,3
2020,"D",140,"07301","Degenried",73,"073","Hirslanden",7,"7","Kreis 7",4,"4","Natürliche Personen",,1
2020,"D",141,"07302","Klus",73,"073","Hirslanden",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",16,
2020,"D",142,"07303","Hegibach",73,"073","Hirslanden",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",,18
2020,"D",142,"07303","Hegibach",73,"073","Hirslanden",7,"7","Kreis 7",4,"4","Natürliche Personen",,7
2020,"D",145,"07402","Carl Spitteler-Strasse",74,"074","Witikon",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",6,
2020,"D",145,"07402","Carl Spitteler-Strasse",74,"074","Witikon",7,"7","Kreis 7",4,"4","Natürliche Personen",2,
2020,"D",146,"07403","Eierbrecht",74,"074","Witikon",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",,2
2020,"D",147,"07404","Loorenstrasse",74,"074","Witikon",7,"7","Kreis 7",4,"4","Natürliche Personen",1,
2020,"D",148,"07405","Glockenacker",74,"074","Witikon",7,"7","Kreis 7",1,"1","Öffentliche Hand",38,
2020,"D",148,"07405","Glockenacker",74,"074","Witikon",7,"7","Kreis 7",5,"5","Im Stockwerkeigentum",29,
2020,"D",149,"07406","Kienastenwies",74,"074","Witikon",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",11,7
2020,"D",149,"07406","Kienastenwies",74,"074","Witikon",7,"7","Kreis 7",4,"4","Natürliche Personen",,5
2020,"D",153,"08101","Seebad Utoquai",81,"081","Seefeld",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",,
2020,"D",154,"08102","Bellerive",81,"081","Seefeld",8,"8","Kreis 8",1,"1","Öffentliche Hand",,
2020,"D",154,"08102","Bellerive",81,"081","Seefeld",8,"8","Kreis 8",4,"4","Natürliche Personen",,
2020,"D",156,"08104","See Ost",81,"081","Seefeld",8,"8","Kreis 8",1,"1","Öffentliche Hand",,
2020,"D",160,"08203","Wildbachstrasse",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","Öffentliche Hand",0,
2020,"D",160,"08203","Wildbachstrasse",82,"082","Mühlebach",8,"8","Kreis 8",4,"4","Natürliche Personen",,
2020,"D",165,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8",1,"1","Öffentliche Hand",0,
2020,"D",165,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",14,
2020,"D",165,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",19,
2020,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",25,4
2020,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",,3
2020,"D",169,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,1
2020,"D",170,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",14,
2020,"D",171,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",3,
2020,"D",172,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","Öffentliche Hand",0,
2020,"D",172,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,6
2020,"D",173,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",,21
2020,"D",173,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",,7
2020,"D",174,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,2
2020,"D",174,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",28,
2020,"D",179,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",4,
2020,"D",180,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,
2020,"D",180,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",,1
2020,"D",181,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",33,
2020,"D",181,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,2
2020,"D",181,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",11,1
2020,"D",182,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",11,
2020,"D",182,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",5,1
2020,"D",184,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",8,
2020,"D",185,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",0,
2020,"D",186,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",,
2020,"D",187,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",144,
2020,"D",189,"09211","Zwyssig",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,1
2020,"D",189,"09211","Zwyssig",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",5,
2020,"D",191,"09213","Edelweiss",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,13
2020,"D",193,"09215","Juchhof",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",0,
2020,"D",194,"09216","Grünaustrasse",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,2
2020,"D",197,"10101","Riedhof",101,"101","Höngg",10,"10","Kreis 10",1,"1","Öffentliche Hand",,0
2020,"D",197,"10101","Riedhof",101,"101","Höngg",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",4,
2020,"D",198,"10102","Hönggerberg",101,"101","Höngg",10,"10","Kreis 10",1,"1","Öffentliche Hand",,
2020,"D",198,"10102","Hönggerberg",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,5
2020,"D",198,"10102","Hönggerberg",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",,
2020,"D",199,"10103","Imbisbühlstrasse",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",2,
2020,"D",200,"10104","Werdinsel",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,1
2020,"D",200,"10104","Werdinsel",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",7,
2020,"D",202,"10106","Bauherrenstrasse",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,9
2020,"D",203,"10107","Grossmannstrasse",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",4,
2020,"D",204,"10108","Waidbad",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",,1
2020,"D",205,"10109","Rütihof",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",,4
2020,"D",206,"10110","Gsteigstrasse",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",5,
2020,"D",206,"10110","Gsteigstrasse",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",5,
2020,"D",206,"10110","Gsteigstrasse",101,"101","Höngg",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",8,
2020,"D",208,"10201","Waidspital",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",1,16
2020,"D",209,"10202","Im Sydefädeli",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",,6
2020,"D",210,"10203","Zschokkestrasse",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",,3
2020,"D",211,"10204","Rosengartenstrasse",102,"102","Wipkingen",10,"10","Kreis 10",1,"1","Öffentliche Hand",0,
2020,"D",211,"10204","Rosengartenstrasse",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",29,
2020,"D",217,"11101","Mühlacker",111,"111","Affoltern",11,"11","Kreis 11",4,"4","Natürliche Personen",,2
2020,"D",219,"11103","Zehntenhausplatz",111,"111","Affoltern",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",,58
2020,"D",219,"11103","Zehntenhausplatz",111,"111","Affoltern",11,"11","Kreis 11",4,"4","Natürliche Personen",,30
2020,"D",222,"11106","Hürst",111,"111","Affoltern",11,"11","Kreis 11",4,"4","Natürliche Personen",1,
2020,"D",225,"11501","Neu-Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",19,
2020,"D",225,"11501","Neu-Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",20,
2020,"D",225,"11501","Neu-Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",4,
2020,"D",227,"11503","Albin Zollinger-Platz",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",46,
2020,"D",228,"11504","Marktplatz Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",,10
2020,"D",228,"11504","Marktplatz Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",20,
2020,"D",229,"11505","Tramdepot",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",9,
2020,"D",231,"11507","Magdalenenstrasse",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",,1
2020,"D",231,"11507","Magdalenenstrasse",115,"115","Oerlikon",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",7,
2020,"D",233,"11509","Gorwiden",115,"115","Oerlikon",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",,44
2020,"D",233,"11509","Gorwiden",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",19,
2020,"D",236,"11901","Köschenrüti",119,"119","Seebach",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",19,2
2020,"D",236,"11901","Köschenrüti",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",10,6
2020,"D",236,"11901","Köschenrüti",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",5,
2020,"D",238,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,1
2020,"D",239,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,1
2020,"D",241,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11",1,"1","Öffentliche Hand",,1
2020,"D",242,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",11,
2020,"D",242,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",,2
2020,"D",244,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",346,1
2020,"D",244,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",,
2020,"D",247,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12",1,"1","Öffentliche Hand",0,
2020,"D",248,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12",5,"5","Im Stockwerkeigentum",4,
2020,"D",255,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",3,"3","Übrige private Gesellschaften",,2
2020,"D",259,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12",1,"1","Öffentliche Hand",79,
2020,"D",260,"12304","Probsteistrasse",123,"123","Hirzenbach",12,"12","Kreis 12",1,"1","Öffentliche Hand",,
2020,"D",260,"12304","Probsteistrasse",123,"123","Hirzenbach",12,"12","Kreis 12",4,"4","Natürliche Personen",,
2021,"D",7,"01202","ETH / Universität",12,"012","Hochschulen",1,"1","Kreis 1",1,"1","Öffentliche Hand",0,
2021,"D",8,"01203","Bellevue",12,"012","Hochschulen",1,"1","Kreis 1",1,"1","Öffentliche Hand",,
2021,"D",11,"01301","Schipfe",13,"013","Lindenhof",1,"1","Kreis 1",3,"3","Übrige private Gesellschaften",0,
