"StichtagDatJahr","DatenstandCd","StatZoneSort","StatZoneCd","StatZoneLang","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","EigentuemerSSZPubl3Sort_noDM","EigentuemerSSZPubl3Cd_noDM","EigentuemerSSZPubl3Lang_noDM","GebaeudeMitWohnungSort_noDM","GebaeudeMitWohnungCd_noDM","GebaeudeMitWohnungLang_noDM","AnzGbd","AnzWhgStat","Wohnflaeche","AnzBestWir"
2024,"D",141,"07302","Klus",73,"073","Hirslanden",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",0,"0","Nein",30,0,0,0
2024,"D",141,"07302","Klus",73,"073","Hirslanden",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",1,"1","Ja",20,108,8920,364
2024,"D",141,"07302","Klus",73,"073","Hirslanden",7,"7","Kreis 7",3,"2","andere",0,"0","Nein",98,0,0,60
2024,"D",141,"07302","Klus",73,"073","Hirslanden",7,"7","Kreis 7",3,"2","andere",1,"1","Ja",261,1226,105188,2102
2024,"D",142,"07303","Hegibach",73,"073","Hirslanden",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",0,"0","Nein",33,0,0,0
2024,"D",142,"07303","Hegibach",73,"073","Hirslanden",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",1,"1","Ja",52,335,26904,612
2024,"D",142,"07303","Hegibach",73,"073","Hirslanden",7,"7","Kreis 7",3,"2","andere",0,"0","Nein",94,0,0,165
2024,"D",142,"07303","Hegibach",73,"073","Hirslanden",7,"7","Kreis 7",3,"2","andere",1,"1","Ja",262,1719,132743,2788
2024,"D",144,"07401","Buchzelgstrasse",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",0,"0","Nein",12,0,0,0
2024,"D",144,"07401","Buchzelgstrasse",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",1,"1","Ja",5,20,1736,44
2024,"D",144,"07401","Buchzelgstrasse",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",0,"0","Nein",107,0,0,0
2024,"D",144,"07401","Buchzelgstrasse",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",1,"1","Ja",255,1594,134095,2678
2024,"D",145,"07402","Carl Spitteler-Strasse",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",0,"0","Nein",23,0,0,0
2024,"D",145,"07402","Carl Spitteler-Strasse",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",1,"1","Ja",5,22,1342,38
2024,"D",145,"07402","Carl Spitteler-Strasse",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",0,"0","Nein",140,0,0,8
2024,"D",145,"07402","Carl Spitteler-Strasse",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",1,"1","Ja",305,1131,111962,2052
2024,"D",146,"07403","Eierbrecht",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",0,"0","Nein",12,0,0,0
2024,"D",146,"07403","Eierbrecht",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",1,"1","Ja",21,128,12887,295
2024,"D",146,"07403","Eierbrecht",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",0,"0","Nein",111,0,0,0
2024,"D",146,"07403","Eierbrecht",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",1,"1","Ja",274,759,88640,1557
2024,"D",147,"07404","Loorenstrasse",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",0,"0","Nein",19,0,0,2
2024,"D",147,"07404","Loorenstrasse",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",1,"1","Ja",1,1,101,0
2024,"D",147,"07404","Loorenstrasse",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",0,"0","Nein",61,0,0,0
2024,"D",147,"07404","Loorenstrasse",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",1,"1","Ja",127,314,39915,810
2024,"D",148,"07405","Glockenacker",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",0,"0","Nein",16,0,0,0
2024,"D",148,"07405","Glockenacker",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",1,"1","Ja",9,80,6472,213
2024,"D",148,"07405","Glockenacker",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",0,"0","Nein",22,0,0,0
2024,"D",148,"07405","Glockenacker",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",1,"1","Ja",101,613,50292,1172
2024,"D",149,"07406","Kienastenwies",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",0,"0","Nein",7,0,0,150
2024,"D",149,"07406","Kienastenwies",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",1,"1","Ja",1,20,944,26
2024,"D",149,"07406","Kienastenwies",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",0,"0","Nein",56,0,0,0
2024,"D",149,"07406","Kienastenwies",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",1,"1","Ja",152,700,64330,1291
2024,"D",150,"07407","Wiesliacher",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",0,"0","Nein",5,0,0,0
2024,"D",150,"07407","Wiesliacher",74,"074","Witikon",7,"7","Kreis 7",1,"1","städtisch/genossenschaftlich",1,"1","Ja",13,176,17687,457
2024,"D",150,"07407","Wiesliacher",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",0,"0","Nein",22,0,0,0
2024,"D",150,"07407","Wiesliacher",74,"074","Witikon",7,"7","Kreis 7",3,"2","andere",1,"1","Ja",101,500,49491,954
2024,"D",153,"08101","Seebad Utoquai",81,"081","Seefeld",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",0,"0","Nein",4,0,0,0
2024,"D",153,"08101","Seebad Utoquai",81,"081","Seefeld",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",1,"1","Ja",4,45,3354,46
2024,"D",153,"08101","Seebad Utoquai",81,"081","Seefeld",8,"8","Kreis 8",3,"2","andere",0,"0","Nein",60,0,0,2
2024,"D",153,"08101","Seebad Utoquai",81,"081","Seefeld",8,"8","Kreis 8",3,"2","andere",1,"1","Ja",125,941,75747,1225
2024,"D",154,"08102","Bellerive",81,"081","Seefeld",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",0,"0","Nein",32,0,0,14
2024,"D",154,"08102","Bellerive",81,"081","Seefeld",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",1,"1","Ja",14,136,11496,347
2024,"D",154,"08102","Bellerive",81,"081","Seefeld",8,"8","Kreis 8",3,"2","andere",0,"0","Nein",72,0,0,0
2024,"D",154,"08102","Bellerive",81,"081","Seefeld",8,"8","Kreis 8",3,"2","andere",1,"1","Ja",177,1464,112716,2163
2024,"D",155,"08103","Tiefenbrunnen",81,"081","Seefeld",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",0,"0","Nein",31,0,0,0
2024,"D",155,"08103","Tiefenbrunnen",81,"081","Seefeld",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",1,"1","Ja",11,86,7294,220
2024,"D",155,"08103","Tiefenbrunnen",81,"081","Seefeld",8,"8","Kreis 8",3,"2","andere",0,"0","Nein",45,0,0,5
2024,"D",155,"08103","Tiefenbrunnen",81,"081","Seefeld",8,"8","Kreis 8",3,"2","andere",1,"1","Ja",177,1174,85642,1785
2024,"D",156,"08104","See Ost",81,"081","Seefeld",8,"8","Kreis 8",3,"2","andere",0,"0","Nein",7,0,0,0
2024,"D",158,"08201","Kreuzstrasse",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",0,"0","Nein",12,0,0,0
2024,"D",158,"08201","Kreuzstrasse",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",1,"1","Ja",7,48,3446,92
2024,"D",158,"08201","Kreuzstrasse",82,"082","Mühlebach",8,"8","Kreis 8",3,"2","andere",0,"0","Nein",104,0,0,38
2024,"D",158,"08201","Kreuzstrasse",82,"082","Mühlebach",8,"8","Kreis 8",3,"2","andere",1,"1","Ja",196,1464,106334,2171
2024,"D",159,"08202","Gemeinschaftszentrum",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",0,"0","Nein",17,0,0,0
2024,"D",159,"08202","Gemeinschaftszentrum",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",1,"1","Ja",3,17,1344,35
2024,"D",159,"08202","Gemeinschaftszentrum",82,"082","Mühlebach",8,"8","Kreis 8",3,"2","andere",0,"0","Nein",43,0,0,0
2024,"D",159,"08202","Gemeinschaftszentrum",82,"082","Mühlebach",8,"8","Kreis 8",3,"2","andere",1,"1","Ja",93,697,55973,1045
2024,"D",160,"08203","Wildbachstrasse",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",0,"0","Nein",12,0,0,0
2024,"D",160,"08203","Wildbachstrasse",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",1,"1","Ja",37,273,20482,609
2024,"D",160,"08203","Wildbachstrasse",82,"082","Mühlebach",8,"8","Kreis 8",3,"2","andere",0,"0","Nein",27,0,0,3
2024,"D",160,"08203","Wildbachstrasse",82,"082","Mühlebach",8,"8","Kreis 8",3,"2","andere",1,"1","Ja",125,843,68979,1411
2024,"D",161,"08204","Mühle",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",0,"0","Nein",4,0,0,0
2024,"D",161,"08204","Mühle",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",1,"1","Ja",3,10,884,21
2024,"D",161,"08204","Mühle",82,"082","Mühlebach",8,"8","Kreis 8",3,"2","andere",0,"0","Nein",52,0,0,0
2024,"D",161,"08204","Mühle",82,"082","Mühlebach",8,"8","Kreis 8",3,"2","andere",1,"1","Ja",133,637,59599,1031
2024,"D",163,"08301","Neumünster",83,"083","Weinegg",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",0,"0","Nein",8,0,0,0
2024,"D",163,"08301","Neumünster",83,"083","Weinegg",8,"8","Kreis 8",3,"2","andere",0,"0","Nein",58,0,0,6
2024,"D",163,"08301","Neumünster",83,"083","Weinegg",8,"8","Kreis 8",3,"2","andere",1,"1","Ja",55,374,35365,576
2024,"D",164,"08302","Botanischer Garten",83,"083","Weinegg",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",0,"0","Nein",15,0,0,0
2024,"D",164,"08302","Botanischer Garten",83,"083","Weinegg",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",1,"1","Ja",4,21,1440,41
2024,"D",164,"08302","Botanischer Garten",83,"083","Weinegg",8,"8","Kreis 8",3,"2","andere",0,"0","Nein",45,0,0,0
2024,"D",164,"08302","Botanischer Garten",83,"083","Weinegg",8,"8","Kreis 8",3,"2","andere",1,"1","Ja",88,381,30145,653
2024,"D",165,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",0,"0","Nein",28,0,0,0
2024,"D",165,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",1,"1","Ja",8,35,2460,66
2024,"D",165,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8",3,"2","andere",0,"0","Nein",199,0,0,118
2024,"D",165,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8",3,"2","andere",1,"1","Ja",261,1032,104778,1906
2024,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",0,"0","Nein",45,0,0,61
2024,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",1,"1","städtisch/genossenschaftlich",1,"1","Ja",22,178,12376,331
2024,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",3,"2","andere",0,"0","Nein",120,0,0,98
2024,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",3,"2","andere",1,"1","Ja",189,925,71822,1779
2024,"D",169,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",24,0,0,0
2024,"D",169,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",26,139,12774,319
2024,"D",169,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",78,0,0,10
2024,"D",169,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",200,404,42047,856
2024,"D",170,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",42,0,0,27
2024,"D",170,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",118,537,41911,1158
2024,"D",170,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",51,0,0,0
2024,"D",170,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",143,475,39440,874
2024,"D",171,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",16,0,0,0
2024,"D",171,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",41,298,19172,489
2024,"D",171,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",54,0,0,16
2024,"D",171,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",174,425,38572,831
2024,"D",172,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",41,0,0,238
2024,"D",172,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",66,678,56555,1554
2024,"D",172,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",46,0,0,0
2024,"D",172,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",107,1608,153285,3738
2024,"D",173,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",44,0,0,15
2024,"D",173,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",79,769,60107,1559
2024,"D",173,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",68,0,0,0
2024,"D",173,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",188,1490,107087,2542
2024,"D",174,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",29,0,0,0
2024,"D",174,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",105,552,43637,1147
2024,"D",174,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",46,0,0,0
2024,"D",174,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",124,770,55228,1305
2024,"D",175,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",30,0,0,0
2024,"D",175,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",19,86,5800,166
2024,"D",175,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",52,0,0,0
2024,"D",175,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",74,899,75616,1740
2024,"D",176,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",38,0,0,0
2024,"D",176,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",38,435,34024,956
2024,"D",176,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",2,0,0,0
2024,"D",176,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",9,83,6435,147
2024,"D",177,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",21,0,0,0
2024,"D",177,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",73,561,33302,1098
2024,"D",177,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",44,0,0,0
2024,"D",177,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",133,1755,129978,3091
2024,"D",179,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",47,0,0,78
2024,"D",179,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",101,846,60148,1577
2024,"D",179,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",48,0,0,0
2024,"D",179,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",123,635,50389,1134
2024,"D",180,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",28,0,0,0
2024,"D",180,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",58,612,50416,1447
2024,"D",180,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",42,0,0,12
2024,"D",180,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",138,919,65182,1578
2024,"D",181,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",32,0,0,0
2024,"D",181,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",51,482,35541,1168
2024,"D",181,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",56,0,0,20
2024,"D",181,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",129,792,63862,1475
2024,"D",182,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",40,0,0,0
2024,"D",182,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",45,439,30348,869
2024,"D",182,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",75,0,0,0
2024,"D",182,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",238,1151,88464,2093
2024,"D",183,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",23,0,0,0
2024,"D",183,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",22,233,18439,433
2024,"D",183,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",56,0,0,0
2024,"D",183,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",164,1397,100758,2322
2024,"D",184,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",20,0,0,0
2024,"D",184,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",67,442,30880,949
2024,"D",184,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",55,0,0,0
2024,"D",184,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",126,1272,78690,1919
2024,"D",185,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",119,0,0,59
2024,"D",185,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",16,153,11496,371
2024,"D",185,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",59,0,0,0
2024,"D",185,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",10,247,15260,458
2024,"D",186,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",98,0,0,0
2024,"D",186,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",21,276,24616,668
2024,"D",186,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",42,0,0,0
2024,"D",186,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",34,117,9889,197
2024,"D",187,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",24,0,0,0
2024,"D",187,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",41,316,24665,716
2024,"D",187,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",63,0,0,38
2024,"D",187,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",77,1315,107153,2338
2024,"D",188,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",14,0,0,0
2024,"D",188,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",16,169,10149,314
2024,"D",188,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",30,0,0,33
2024,"D",188,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",62,684,54705,1350
2024,"D",189,"09211","Zwyssig",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",13,0,0,42
2024,"D",189,"09211","Zwyssig",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",16,117,8131,230
2024,"D",189,"09211","Zwyssig",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",45,0,0,0
2024,"D",189,"09211","Zwyssig",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",117,834,61193,1341
2024,"D",190,"09212","Grimsel",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",34,0,0,0
2024,"D",190,"09212","Grimsel",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",41,376,25390,786
2024,"D",190,"09212","Grimsel",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",42,0,0,14
2024,"D",190,"09212","Grimsel",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",71,834,63133,1434
2024,"D",191,"09213","Edelweiss",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",1,1,80,3
2024,"D",191,"09213","Edelweiss",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",61,0,0,0
2024,"D",191,"09213","Edelweiss",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",208,975,79821,1786
2024,"D",192,"09214","Letzigrund",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",23,0,0,0
2024,"D",192,"09214","Letzigrund",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",13,215,19257,619
2024,"D",192,"09214","Letzigrund",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",49,0,0,0
2024,"D",192,"09214","Letzigrund",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",147,1553,106791,2525
2024,"D",193,"09215","Juchhof",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",35,0,0,0
2024,"D",193,"09215","Juchhof",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",2,21,1444,45
2024,"D",193,"09215","Juchhof",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",40,0,0,0
2024,"D",193,"09215","Juchhof",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",32,686,46837,1088
2024,"D",194,"09216","Grünaustrasse",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",0,"0","Nein",24,0,0,0
2024,"D",194,"09216","Grünaustrasse",92,"092","Altstetten",9,"9","Kreis 9",1,"1","städtisch/genossenschaftlich",1,"1","Ja",32,712,55027,1760
2024,"D",194,"09216","Grünaustrasse",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",0,"0","Nein",40,0,0,159
2024,"D",194,"09216","Grünaustrasse",92,"092","Altstetten",9,"9","Kreis 9",3,"2","andere",1,"1","Ja",43,426,25715,809
2024,"D",197,"10101","Riedhof",101,"101","Höngg",10,"10","Kreis 10",1,"1","städtisch/genossenschaftlich",0,"0","Nein",60,0,0,39
2024,"D",197,"10101","Riedhof",101,"101","Höngg",10,"10","Kreis 10",1,"1","städtisch/genossenschaftlich",1,"1","Ja",47,758,57947,1646
2024,"D",197,"10101","Riedhof",101,"101","Höngg",10,"10","Kreis 10",3,"2","andere",0,"0","Nein",91,0,0,85
2024,"D",197,"10101","Riedhof",101,"101","Höngg",10,"10","Kreis 10",3,"2","andere",1,"1","Ja",198,1073,96481,1994
2024,"D",198,"10102","Hönggerberg",101,"101","Höngg",10,"10","Kreis 10",1,"1","städtisch/genossenschaftlich",0,"0","Nein",28,0,0,0
2024,"D",198,"10102","Hönggerberg",101,"101","Höngg",10,"10","Kreis 10",1,"1","städtisch/genossenschaftlich",1,"1","Ja",35,158,11549,318
